AuthorID,Author,Date,Content,Attachments,Reactions
"218810384344154113","zerstorenhv","2023-08-08T16:39:00.4280000+00:00","massive posting out of the way :) could a kind mod like snek please pin these for the thread <:isabelle:585552366464532490>","","salutezume (1)"
"525013880553078795","snek_pliskin","2023-08-08T16:39:30.3560000+00:00","Pinned a message.","",""
"525013880553078795","snek_pliskin","2023-08-08T16:39:33.6320000+00:00","Pinned a message.","",""
"218810384344154113","zerstorenhv","2023-08-08T16:40:41.3390000+00:00","(also, i will probably be sporadically pinging people if they answered the survey but don't say anything, just in case they miss that this is here)","",""
"218230497657094145","falzar25","2023-08-08T17:05:46.3410000+00:00","gl to the people that participates, I was going to enter but the whole work stuff has destroyed my mental for this specific kind of thing so I will watch from the sides","",""
"218230497657094145","falzar25","2023-08-08T17:06:02.9010000+00:00","(hopefully zers considers my suggestion though)","",""
"218810384344154113","zerstorenhv","2023-08-08T17:07:40.3610000+00:00","<:tueaday:587355378962923522> i don't remember it","","Valle (1)"
"218230497657094145","falzar25","2023-08-08T17:30:33.9430000+00:00","(i made her remember it)","",""
"268182456325242880","iceninja","2023-08-08T21:07:50.0440000+00:00","The 3 different timeframes seems strange to me,  it feels like part of the point of a week long jam is to already include that flexbility.

If you're participating in a later time are you supposed to avoid knowing the theme until your arbituary start time? That'd require remembering to not visit this thread","",""
"218810384344154113","zerstorenhv","2023-08-08T21:15:14.9440000+00:00","just trying to avoid making the deadline be at like, 3 am for someone, and there are few enough people participating that i can handle organizing multiple windows for everyone. i *really* don't want to pressure anyone to lose sleep over this, and the timezones people were reporting were pretty widespread.

and yeah, the idea is that you'd wait. i'll ping people based off of what they tell me they want. it *is* very admittedly an honor system type restriction, but it's not exactly the most serious jam in the first place. :)","","noted (1)"
"186125125886672896","gordotforrot","2023-08-08T21:15:17.8810000+00:00","just seeing this, very pog! 
I don't think I have any plans for the week of the jam so I'll probably join, if anyone wants to team up feel free to ping me!
I do programming first and foremost, I have a good amount of experience with Godot (which would be my engine of choice) and can do _some_ rudimentary art & animation, I've done pixel art stuff before and it's passable but if possible I'd stick to coding
check my itch page on my discord profile if you're curious, everything that's there was done for game jams of varying length (though mostly they were weekend jams)","","Godog (3)"
"186125125886672896","gordotforrot","2023-08-08T21:18:21.3800000+00:00","extremely important question <@218810384344154113> , why is this called DVD?","",""
"218810384344154113","zerstorenhv","2023-08-08T21:18:43.5850000+00:00","https://discord.com/channels/308515582817468420/1138496234982748251/1138496238615003136","",""
"218810384344154113","zerstorenhv","2023-08-08T21:19:15.0860000+00:00","and if you're looking for someone to blame, blame bulder :)","",""
"186125125886672896","gordotforrot","2023-08-08T21:20:05.7980000+00:00","is there something I'm missing? does it stand for something? <:thonkin:399684807149486080>","",""
"218810384344154113","zerstorenhv","2023-08-08T21:21:03.8240000+00:00","it's just a riff on the space jam dvd video","",""
"186125125886672896","gordotforrot","2023-08-08T21:21:42.8890000+00:00","AH got it","",""
"186125125886672896","gordotforrot","2023-08-08T21:21:44.4730000+00:00","<:Valle:458329445741101056>","",""
"277382394355384321","maddisonbaek","2023-08-09T03:04:31.2210000+00:00","I shall partake","","jphPog (5)"
"277382394355384321","maddisonbaek","2023-08-09T03:04:56.5290000+00:00","As you guys already know.... I can do everything.","",""
"277382394355384321","maddisonbaek","2023-08-09T03:05:13.6300000+00:00","But please don't hire me as a programmer","","Valle (1)"
"277382394355384321","maddisonbaek","2023-08-09T03:05:17.9370000+00:00","<:JomDeadInside:1121094645590536272>","",""
"277382394355384321","maddisonbaek","2023-08-09T03:05:29.7840000+00:00","or anything related to 3D","",""
"277382394355384321","maddisonbaek","2023-08-09T03:07:28.4280000+00:00","My profession is mostly focused on Unity and I can utilize **Spine to Unity pipeline** to implement the Spine 2D animation to Unity.","",""
"277382394355384321","maddisonbaek","2023-08-09T03:08:03.1400000+00:00","I can do art, sfx, 2d animation, and some UI works too.","",""
"475562868058750979","paddele","2023-08-09T03:10:42.7250000+00:00","I can do art assets and implement it to unity 2d","",""
"475562868058750979","paddele","2023-08-09T03:12:16.8210000+00:00","Also unity animation but only by manipulating the object, I can’t do frame-by-frame animation😔","",""
"506885634414346243","graffranzula","2023-08-09T04:11:23.4090000+00:00","I might be able to make some music","",""
"166096315099512833","lanciferp","2023-08-09T04:20:33.4760000+00:00","I'd like to join a team if anyone is looking for someone. I haven't done much more than download and mess around with unity in the past, but I'm a data scientist/software engineer by trade, I've got a cs degree and have experience with c++ and c#, albeit from 4ish years ago when I was in school, nowadays I just use python and scala and such.","",""
"643579387081654292","nmbk","2023-08-09T06:16:10.6000000+00:00",".","",""
"506885634414346243","graffranzula","2023-08-09T06:30:50.2790000+00:00","Okay I definitely can compose some music, it's gonna be classical instruments tho probably, unless I record some e guitar. Also I have never done this before","","pog (1)"
"186125125886672896","gordotforrot","2023-08-09T07:27:45.1670000+00:00","<@277382394355384321> <@475562868058750979> would any of you be interested in trying out animating in Godot? <:isabelle:585552366464532490>","",""
"186125125886672896","gordotforrot","2023-08-09T07:28:58.9590000+00:00","(I can confirm it has 2d skeletal animations as well, but I don't know much about them and presumably they'll be different from unity, but maybe not as much as you think?)","",""
"92376182133100544","bulder","2023-08-09T07:32:25.0500000+00:00","Hmmae","",""
"92376182133100544","bulder","2023-08-09T07:33:24.8650000+00:00","I kinda want to try to solo it since I don't know the theme","",""
"475562868058750979","paddele","2023-08-09T07:34:28.7390000+00:00","Haven’t even tried godot","",""
"92376182133100544","bulder","2023-08-09T07:34:39.8040000+00:00","if I committed to a team beforehand, I might end up being That Guy and wrestling other people's ideas away by accident <:AstoWaaaah:587998055450804227>","",""
"475562868058750979","paddele","2023-08-09T07:34:41.0490000+00:00","I’ll try and learn it","",""
"475562868058750979","paddele","2023-08-09T07:35:21.9390000+00:00","Can I get a sneak peek of the theme","",""
"475562868058750979","paddele","2023-08-09T07:35:26.2070000+00:00","🥺","",""
"277382394355384321","maddisonbaek","2023-08-09T07:36:18.3630000+00:00","sorry but vany took me first on the unity ship","",""
"277382394355384321","maddisonbaek","2023-08-09T07:36:21.5640000+00:00","😔","",""
"277382394355384321","maddisonbaek","2023-08-09T07:37:12.2890000+00:00","You have to duel with him to take me","",""
"236620582395838465","zettexe2","2023-08-09T07:38:52.2640000+00:00","If anyone is interested in working with a programmer with general experience in most engines and languages please ping or dm me (do have preferences though)","",""
"186125125886672896","gordotforrot","2023-08-09T07:41:17.8810000+00:00","it was a long shot, I'll just have to compete against you and defeat you in the marketplace of ~~ideas~~ games","",""
"277382394355384321","maddisonbaek","2023-08-09T08:09:33.0960000+00:00","“I chose the impossible… I chose Japture…”","",""
"186125125886672896","gordotforrot","2023-08-09T08:11:40.2410000+00:00","can't wait for the deadline when it's revealed we all made a flappy bird clone with joms instead of the birb","","Valle (3),Jomseph (3)"
"475562868058750979","paddele","2023-08-09T08:17:34.2200000+00:00","please don't let tthe theme be joms","",""
"475562868058750979","paddele","2023-08-09T08:17:36.6570000+00:00","please","","tooreal (1)"
"277382394355384321","maddisonbaek","2023-08-09T10:08:26.0220000+00:00","the theme will be beacoi","",""
"506885634414346243","graffranzula","2023-08-09T10:12:57.3440000+00:00","Oh no","",""
"506885634414346243","graffranzula","2023-08-09T10:13:07.9820000+00:00","That won't be good","",""
"643579387081654292","nmbk","2023-08-09T10:55:39.8490000+00:00","Is this serious","",""
"277382394355384321","maddisonbaek","2023-08-09T10:57:20.2040000+00:00","I'm not the one who is preparing the main theme","","👍 (1)"
"277382394355384321","maddisonbaek","2023-08-09T10:57:22.9540000+00:00","so no","",""
"218810384344154113","zerstorenhv","2023-08-09T15:20:44.8570000+00:00","The theme is ||.........not|| <:Jomseph:959729899634061322>","","gone_but_thanos_doesnt_come (1)"
"483606696476803082","alig8or","2023-08-09T15:22:34.7500000+00:00","the next thing you're going to say is that you want us to make original games and not the same joke game over and over <:JoeWTF:821366495770574848>","",""
"218810384344154113","zerstorenhv","2023-08-09T15:24:34.5610000+00:00","Look, the joms are going to happen even if it's the theme or if it isn't; why waste the one theme I get?","","tooreal (1)"
"643579387081654292","nmbk","2023-08-09T18:24:17.3250000+00:00","Hello jads, <@166096315099512833> and I are looking for someone who has engine development experience or art experience or something like that 🙂","",""
"315470441206513666","retinas","2023-08-09T21:01:59.8690000+00:00","Hi I'm the guy in the meme saying ""now I just need someone who can draw and make music"", except I can code. I'll be making my game in GameMaker if you're familiar with that. If you wanna make the other parts for my game, please message me.","",""
"186125125886672896","gordotforrot","2023-08-10T09:36:31.4260000+00:00","by ""engine development experience"" you mean making games on an engine and not making an engine itself, right? 😅 
in that case I might be interested","",""
"315470441206513666","retinas","2023-08-10T10:00:12.4460000+00:00","An artist has reached out. Just looking for a composer now. It's not vital but if you are interested hit me up.","",""
"643579387081654292","nmbk","2023-08-10T10:11:51.4010000+00:00","Correct!","",""
"643579387081654292","nmbk","2023-08-10T10:32:06.9180000+00:00","Hey all! We found someone with engine experience 🙂 we’re looking for an art or writing person (though not strictly)! Feel free to reach out here or in dms. Thanks so much.","",""
"315470441206513666","retinas","2023-08-10T16:36:25.7400000+00:00","And now we have a composer, applications closed :)","",""
"127836474375798784","darkflash","2023-08-10T17:33:01.3810000+00:00","Anyone interested in a 3D model artist? I am very much interested in trying Jads Jam.","",""
"186125125886672896","gordotforrot","2023-08-10T17:59:22.4310000+00:00","I'd be interested actually! Can I DM you?","",""
"211701763353346048","pinkhair","2023-08-10T22:24:02.0140000+00:00","So anyone using Unity?","",""
"218810384344154113","zerstorenhv","2023-08-10T22:56:36.2810000+00:00","https://tenor.com/view/phoenix-wright-ace-attorney-godot-prosecutor-courtroom-gif-17001133","","Valle (1)"
"211701763353346048","pinkhair","2023-08-10T23:01:29.0530000+00:00","I'd like to try Godot but a one week game jam is stressful enough.","",""
"236620582395838465","zettexe2","2023-08-10T23:10:37.2070000+00:00","Theres still about a month left until it starts, plenty of time to learn","",""
"236620582395838465","zettexe2","2023-08-10T23:11:10.6250000+00:00","well more like 3 weeks I guess","",""
"211701763353346048","pinkhair","2023-08-10T23:20:28.7900000+00:00","Also, no Houdini engine for godot yet. Very sad about that.","",""
"186125125886672896","gordotforrot","2023-08-10T23:55:03.5800000+00:00","I've already paired up with flash who's taking care of 3d stuff and I can handle coding in godot, if anyone else would like to join us there are still a couple of slots
ideally I'd like someone with a bit of experience in composing/sound or writing/design in general, but I have some idea of how to do that as well if needed, the only thing I really need is peeps with a good attitude who are excited to participate <:AYAYA:563896384613515264>","",""
"277382394355384321","maddisonbaek","2023-08-11T01:35:49.9590000+00:00","I’m already teamed up with <@120701494415589377> and I’m going with unity engine.","",""
"277382394355384321","maddisonbaek","2023-08-11T01:35:53.7650000+00:00","<a:JoeMix:1128751176972771368>","",""
"120701494415589377","vany227","2023-08-11T01:36:10.9570000+00:00","<a:JoeMix:1128751176972771368>","",""
"475562868058750979","paddele","2023-08-11T03:07:28.9480000+00:00","I'm teaming up with retinas for the game jam (I forgot to write this)","",""
"277382394355384321","maddisonbaek","2023-08-11T03:12:39.0400000+00:00","nice","",""
"277382394355384321","maddisonbaek","2023-08-11T03:13:04.6790000+00:00","What if we ALL become as one team and make a game","",""
"277382394355384321","maddisonbaek","2023-08-11T03:13:30.3360000+00:00","~~that would be a disaster~~","",""
"506885634414346243","graffranzula","2023-08-11T03:13:57.5770000+00:00","A trainwreck ?","",""
"277382394355384321","maddisonbaek","2023-08-11T03:14:23.8670000+00:00","https://tenor.com/view/nostalgiacritic-gif-19537617","",""
"333199686972211200","hannahbanana1312","2023-08-11T03:14:45.7900000+00:00","joining a team sounds like it'd be fun and helpful but i also know nothing and dont wanna be That Guy <:YukiThonk:1091371989144444938>","",""
"277382394355384321","maddisonbaek","2023-08-11T03:15:05.4820000+00:00","with the glasses?","",""
"506885634414346243","graffranzula","2023-08-11T03:15:05.7390000+00:00","Just do it, it will be fun","",""
"333199686972211200","hannahbanana1312","2023-08-11T03:15:20.4180000+00:00","?","",""
"475562868058750979","paddele","2023-08-11T03:15:29.1360000+00:00","it's only 7 days, not that serious of an event","",""
"333199686972211200","hannahbanana1312","2023-08-11T03:16:08.5420000+00:00","i dont care how serious the event is or isnt im still a goober <:gone_but_thanos_doesnt_come:973224175479193630>","",""
"277382394355384321","maddisonbaek","2023-08-11T03:16:39.5420000+00:00","","https://cdn.discordapp.com/attachments/1138496234982748251/1139396940065423532/image.png?ex=6697e057&is=66968ed7&hm=b1403dfae920f471e95d9b9e37888a48bfd4558af3ad2bee61772e7714bd52dc&",""
"333199686972211200","hannahbanana1312","2023-08-11T03:16:54.6920000+00:00","oh i see","",""
"475562868058750979","paddele","2023-08-11T03:16:59.6040000+00:00","https://tenor.com/view/doug-walker-get-this-off-my-screen-bruh-moment-cringe-channel-awesome-gif-24100867","",""
"506885634414346243","graffranzula","2023-08-11T03:19:40.8310000+00:00","What role would you have in a hypothetical team ?","",""
"333199686972211200","hannahbanana1312","2023-08-11T03:20:27.2470000+00:00","i dont know much but i know more about the coding side of things over the assets","",""
"333199686972211200","hannahbanana1312","2023-08-11T03:20:30.6570000+00:00","so that i guess","",""
"211701763353346048","pinkhair","2023-08-11T03:48:08.9850000+00:00","I'd kinda like to make a horrible weeb escape room.","",""
"186125125886672896","gordotforrot","2023-08-11T08:21:00.1150000+00:00","if you're okay with working in godot you can join our team <:AYAYA:563896384613515264>
I already do coding but if I can offload some stuff I may be able to take care of music and stuff","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:21:58.7620000+00:00","godot would be fine but my only experience of it is 40 minutes of a tutorial","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:23:05.4190000+00:00","i keep forgetting theres 3 weeks to learn stuff still
but yeah","",""
"186125125886672896","gordotforrot","2023-08-11T08:23:10.8710000+00:00","you code in general though right? if you have coding experience that works for me","",""
"186125125886672896","gordotforrot","2023-08-11T08:23:22.2970000+00:00","I can help you out with specifics and stuff","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:23:29.4960000+00:00","i dont code","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:24:28.9810000+00:00","the most experience i have with coding is when i was in robotics club but that was like 5 years ago
and then the few tutorials i've looked at","",""
"186125125886672896","gordotforrot","2023-08-11T08:24:48.0220000+00:00","oh, well that's fine too. I'm sure we can figure something out","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:24:52.2180000+00:00","thats more than i've worked on art or music though which is what i meant","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:25:04.4160000+00:00","possibly <:YukiThonk:1091371989144444938>","",""
"186125125886672896","gordotforrot","2023-08-11T08:25:30.2310000+00:00","think on it, it's really no problem for me even if you have zero experience <:AYAYA:563896384613515264>","",""
"333199686972211200","hannahbanana1312","2023-08-11T08:25:46.1870000+00:00","i'll think about it :3","",""
"211701763353346048","pinkhair","2023-08-11T10:14:48.4610000+00:00","For modeling or the like, the game engine wouldn't matter as much.","",""
"186125125886672896","gordotforrot","2023-08-11T13:28:15.2290000+00:00","","https://cdn.discordapp.com/attachments/1138496234982748251/1139550852823138344/game_jam_dvd.gif?ex=66986faf&is=66971e2f&hm=ccb987d084bf4c517bcfce0e768fb1c470c1fa10ff4a31dd8763eb3f62be1b98&","Valle (4),🔥 (1),pog (3)"
"475562868058750979","paddele","2023-08-11T14:28:02.1290000+00:00","game jam dvd","",""
"830340137631612959","brokenalex1048","2023-08-11T17:50:20.8310000+00:00","Hey so i forgot to put it here but, I have skills with graphic design usually with a more focus on a more sci-fi appeal and also in abstract visuals too (But i can try to do attempts in other styles).

I also have a bit of skills when it comes to 3d modelling objects in Blender, i'm not super talented on it but i think i'm confident in doing simple stuff.
You can check on my profile if you want to see my older works on what i try to do","",""
"130129042891472896","zargy","2023-08-11T17:57:39.8620000+00:00","WAIT HOW DID I MISS THIS","",""
"130129042891472896","zargy","2023-08-11T17:57:49.1670000+00:00","There was no announcement <:pout:585549187140157442>","",""
"218810384344154113","zerstorenhv","2023-08-11T18:02:48.2530000+00:00","i posted about the thread opening in the spinoffs and have been announcing it in dden when i can <:pout:585549187140157442> joe also (subtly) mentioned it on stream","",""
"130129042891472896","zargy","2023-08-11T18:06:13.6180000+00:00","<@277382394355384321> We should probably make an announcement post in JADevS","",""
"218810384344154113","zerstorenhv","2023-08-11T18:06:53.6030000+00:00","i just said i did that <:tueaday:587355378962923522>","",""
"130129042891472896","zargy","2023-08-11T18:10:11.3650000+00:00","I did not see any announcement in that server <:aibaW:1064908439278596147>","",""
"130129042891472896","zargy","2023-08-11T18:10:45.0000000+00:00","unless you mean the survey","",""
"130129042891472896","zargy","2023-08-11T18:11:07.8270000+00:00","WTF how did I miss this <:notlikeryoko:1091458698620186654>","https://cdn.discordapp.com/attachments/1138496234982748251/1139622041218207855/image.png?ex=6698093b&is=6696b7bb&hm=290e74979d1ca87100ad6e0caf958a80d86122f08926124d57b789cda09747cd&",""
"130129042891472896","zargy","2023-08-11T18:11:40.4670000+00:00","anyway","",""
"130129042891472896","zargy","2023-08-11T18:11:52.6190000+00:00","no idea if I'll be available for it give my chaotic schedule","",""
"218810384344154113","zerstorenhv","2023-08-11T18:13:21.0430000+00:00","here's to hopin' <:salutezume:430253747596427274>","",""
"333199686972211200","hannahbanana1312","2023-08-11T18:38:19.6680000+00:00","what are the rules on using assets you own but didnt make for the jam? (eg from itch.io bundles)
and/or freely available ones","",""
"130129042891472896","zargy","2023-08-11T18:42:41.1370000+00:00","Anyway, I'm very good at programming and a few other things as well, so I'd be happy to work with someone if I end up having time.","",""
"186125125886672896","gordotforrot","2023-08-11T18:43:22.1740000+00:00","<@218810384344154113> if you're unsure, I think ludum dare's model for the asset thing is pretty good: it's fine, but you have to disclose it and you forfeit being rated in that category","",""
"218810384344154113","zerstorenhv","2023-08-11T18:43:55.8610000+00:00","royalty-free stuff is definitely fine since anyone has access to it.
if you bought it as part of a bundle..... it's probably also fine. i might reserve discretion to not award you the category if most of the stuff for that category was external / wasn't made in the week.","",""
"186125125886672896","gordotforrot","2023-08-11T18:43:59.6030000+00:00","(i.e. you can't be rated for music if you use music from the internet)","",""
"218810384344154113","zerstorenhv","2023-08-11T18:44:04.1920000+00:00","oh, basically the same thing lol","",""
"333199686972211200","hannahbanana1312","2023-08-11T18:44:21.5160000+00:00","<:weebey:585661569535442964>","",""
"333199686972211200","hannahbanana1312","2023-08-11T18:44:29.2840000+00:00","makes sense, just curious","",""
"130129042891472896","zargy","2023-08-11T18:45:35.0250000+00:00","","https://cdn.discordapp.com/attachments/1138496234982748251/1139630711503073370/Aseprite_XieCBa0L5Y.png?ex=6698114e&is=6696bfce&hm=be7794fa17aa9723800e39ea99d7541a935e3767bcac9992418b2e9ef27eb6cd&","Jomseph (7)"
"218810384344154113","zerstorenhv","2023-08-11T18:45:48.7650000+00:00","<:pout:585549187140157442>","",""
"186125125886672896","gordotforrot","2023-08-11T18:45:59.0470000+00:00","JAGJ","",""
"830340137631612959","brokenalex1048","2023-08-11T18:46:11.9270000+00:00","Game jom <:Jomseph:959729899634061322>","",""
"127836474375798784","darkflash","2023-08-11T18:47:38.4690000+00:00","<:Jomseph:959729899634061322>","",""
"186125125886672896","gordotforrot","2023-08-11T18:51:11.3620000+00:00","Since it's peak stream hours and some new people might be looking, I'll repeat my call <:AYAYA:563896384613515264> 
> I've already paired up with flash who's taking care of 3d stuff and I can handle coding in godot, if anyone else would like to join us there are still a couple of slots
> ideally I'd like someone with a bit of experience in composing/sound or writing/design in general, but I have some idea of how to do that as well if needed, the only thing I really need is peeps with a good attitude who are excited to participate","",""
"830340137631612959","brokenalex1048","2023-08-11T18:54:46.5140000+00:00","I have some skills with visual and graphic design so if its useful I could try to help out","",""
"186125125886672896","gordotforrot","2023-08-11T18:55:29.6330000+00:00","hired! <:sakugasp:585553800736276480>","","sakugasp (1)"
"830340137631612959","brokenalex1048","2023-08-11T18:56:03.2050000+00:00","I also have some experience with Godot but i'm still not very experienced enough","",""
"236620582395838465","zettexe2","2023-08-11T19:01:44.5770000+00:00","Our team is also still looking","",""
"643579387081654292","nmbk","2023-08-11T21:00:06.2330000+00:00","What kind of marbles are being awarded? 🤔","",""
"127836474375798784","darkflash","2023-08-11T21:01:38.3900000+00:00","honorary marbles <a:kek:859300929958314063>","","AYAYA (1)"
"218810384344154113","zerstorenhv","2023-08-11T21:15:48.7550000+00:00","http://joepedia.wikidot.com/wiki:the-anime-marble-race","",""
"186125125886672896","gordotforrot","2023-08-11T21:29:51.0950000+00:00","excited to get my third marble <:Valle:458329445741101056>","",""
"643579387081654292","nmbk","2023-08-11T21:34:26.6140000+00:00","Yo a real marble? Sick","",""
"208880605436444674","taxen_of_hearts","2023-08-12T01:18:46.3450000+00:00","<:2blurk:674352705917157386>","",""
"208880605436444674","taxen_of_hearts","2023-08-12T01:18:53.6420000+00:00","Oh I'm hella late","",""
"208880605436444674","taxen_of_hearts","2023-08-12T01:20:44.0800000+00:00","If anyone is still looking for an artist I draw a lil <:sakugasp:585553800736276480>","",""
"711686012819996774","dannykay1","2023-08-12T02:00:31.6200000+00:00","Poggers indeed. I gotta assemble a team! 
Too late rn to write specifics so I'll leave that for tomorrow","",""
"711686012819996774","dannykay1","2023-08-12T02:01:44.1770000+00:00","Btw rules for the jam?
I see there is a max team size but you might wanna specify rules for using premade assets, old code from other projects, and AI generated art","",""
"218810384344154113","zerstorenhv","2023-08-12T02:05:37.3100000+00:00","pretty much your standard fare for game jam rules (you can use premade stuff, but might be disqualified from certain categories if it's a significant amount), and also answered above, but i know discord's layout isn't great for looking back. i'll definitely be sure to have those outlined on the page for the jam once i put that together in the runup to the actual event.","",""
"218810384344154113","zerstorenhv","2023-08-12T02:08:28.2900000+00:00","also, about to ping a bunch of people who responded to the survey but aren't in the thread in case they.... wanted to see it. so apologies for a big chunk of text and apologies if you responded but the dates / other details in the pins we decided on don't work for you 😔","","salutezume (2)"
